Date,close,high,low,open,volume,returns,log_returns,volatility,volume_change,ma_fast,ma_medium,ma_slow,trend_fast,trend_slow,body_size,upper_wick,lower_wick,hl_range,volume_ma,relative_volume,volume_price_trend,rsi,ema_12,ema_26,macd,macd_signal,macd_hist,bb_middle,bb_std,bb_upper,bb_lower,bb_width,bb_position,rsi_change,macd_change,vol_change_accel,state,state_0_prob,state_1_prob,state_2_prob,state_3_prob,state_4_prob,state_5_prob,state_confidence,state_smooth
2020-03-05,9078.7626953125,9142.0546875,8757.25390625,8760.28515625,39698054597,0.03695117168590434,0.03628484201142127,0.028249290250186077,0.14249834722637034,8763.797119140625,9352.709216889882,9218.20625887784,-0.0629670060398918,0.014591011985927826,0.03635470003339824,0.007224878078579955,0.0003460218412910182,0.043925599953269216,42465117829.65,0.9348391485983825,0.034543401878563466,39.2761002937069,9007.161333598668,9195.418833185504,-188.25749958683627,-117.58698949398394,-70.67051009285234,9304.7388671875,529.6443511281472,10364.027569443793,8245.450164931206,0.22768800229134853,0.3933358906813277,9.498834272333077,22.350920432354542,0.3227437213965212,2,0.0,1.3394995994120103e-43,0.9999999802803361,5.885627985010855e-63,2.3116483083780786e-15,1.9718970615187377e-08,0.9999999802803361,1
2020-03-06,9122.5458984375,9167.6953125,9032.0791015625,9078.30859375,40826885651,0.004822595830994203,0.004811004368074786,0.02706657804485215,0.02843542499650109,8806.053588867188,9296.063011532739,9237.93368252841,-0.05271149970236255,0.006292460089237117,0.004872857562691288,0.004973328852643686,0.005092302350167617,0.014938488765502592,42313209370.65,0.9648732927197677,0.004653193918908001,38.42386416626137,9024.912805112333,9190.020838018985,-165.10803290665172,-127.0911981765175,-38.01683473013422,9266.394921875,512.5720028735519,10291.538927622105,8241.250916127896,0.22126059042164645,0.42983960173835967,-0.8522361274455292,23.14946668018456,-0.11406292222986925,2,3.547749418147477e-101,2.787644271401342e-34,0.9999995787530657,4.0945820362041834e-07,2.801992380335054e-09,8.987363215263866e-09,0.9999995787530657,1
2020-03-07,8909.9541015625,9163.220703125,8890.744140625,9121.6005859375,36216930370,-0.02330399860322019,-0.02357983053034934,0.027326737728829178,-0.11291469352835848,8835.740966796875,9249.421549479166,9250.978409090909,-0.044725022042657936,-0.00016829134637397214,0.023202779203168475,0.004562808554856534,0.002105985759463687,0.029871573517488696,41955316873.9,0.8632262384968472,-0.020116623056193543,35.65240845633714,9007.226850720052,9169.275153837023,-162.0483031169715,-134.0826191646083,-27.965683952363207,9215.170947265626,493.11937191692857,10201.409691099483,8228.932203431768,0.21404676038625184,0.3452621905135057,-2.7714557099242256,3.0597297896802047,-0.14135011852485957,0,0.999999943451259,4.93372423697583e-32,0.0,5.539097651410895e-08,5.837460431191478e-55,1.1581277191013553e-09,0.999999943451259,1
2020-03-08,8108.1162109375,8914.34375,8105.2529296875,8908.2060546875,39973102121,-0.08999349283790192,-0.09430352876922735,0.03361176531900077,0.10371314500224438,8774.31689453125,9162.454055059523,9250.322443181818,-0.04236170333797673,-0.009498954081007316,0.08981492332330958,0.000688993415152352,0.0003214206353582651,0.0908253373738202,41654057059.3,0.9596448687841632,-0.08636179362585693,21.30881060380989,8868.90213690735,9090.670787696317,-221.76865078896662,-151.61982548947998,-70.14882529948665,9136.06962890625,537.7829415399891,10211.63551198623,8060.503745826272,0.23545483490557476,0.022133681376581598,-14.343597852527253,-59.720347671995114,0.21662783853060286,3,7.354999832130167e-10,2.4309382340814137e-48,0.0,0.9999995246217843,0.0,4.7464300465022205e-07,0.9999995246217843,1
2020-03-09,7923.64453125,8177.79345703125,7690.09814453125,8111.146484375,46936995808,-0.022751484424786028,-0.02301429329184435,0.031170141568311206,0.1742144921832698,8694.465698242188,9078.33510044643,9233.883895596591,-0.04228411905453511,-0.016845435453692326,0.02311657833898038,0.008216714219702007,0.02879326457346625,0.060126557132148636,41637355652.05,1.1272809013194158,-0.025647313868727446,21.931462591784083,8723.477889883143,9004.224398329923,-280.74650844678035,-177.44516208094007,-103.30134636584029,9025.15205078125,548.0602989312719,10121.272648643793,7929.031452918705,0.24290351934129684,-0.0024572668733759437,0.6226519879741943,-58.97785765781373,0.07050134718102541,0,0.9999980119720683,2.546619110570263e-45,0.0,1.861657747555983e-06,2.992326797783796e-76,1.2637078570546984e-07,0.9999980119720683,1
2020-03-10,7909.7294921875,8136.9453125,7814.76318359375,7922.14697265625,42213940994,-0.0017561412564156553,-0.0017576850801850666,0.029840869077523504,-0.10062541781157197,8574.47314453125,8972.036690848214,9217.569691051136,-0.044311404424203116,-0.026637498650137426,0.0015674387904705195,0.0271136524713741,0.011987445943824537,0.04066853720566916,41398451716.25,1.019698545330619,-0.0017907346845621294,24.25436774493275,8598.285828699198,8923.150701578632,-324.8648728794342,-206.9291042406389,-117.93576863879528,8938.969189453124,581.8618073950101,10102.692804243145,7775.245574663104,0.2603708750138819,0.05778172575309559,2.3229051531486675,-44.118364432653834,-0.27483990999484176,0,0.9999999245810642,1.2672716646909697e-49,2.4924386459959923e-08,6.785189392733422e-13,1.5217264323048487e-11,5.0477848157098474e-08,0.9999999245810642,1
2020-03-11,7911.43017578125,7950.814453125,7642.8125,7910.08984375,38682762605,0.00021501160000858555,0.00021498848832731012,0.029883373331081164,-0.08364957892706337,8464.928649902344,8890.038760230655,9202.799582741478,-0.047818701559551036,-0.03398539973611525,0.00016944586695295712,0.00497899241623263,0.03378941946673133,0.03893785774991691,41086326834.65,0.9414996565810559,0.00020243334756902667,29.90090040100587,8492.615728250283,8848.208440408456,-355.5927121581735,-236.66182582414584,-118.93088633402769,8854.116918945312,602.4642181413379,10059.045355227989,7649.1884826626365,0.27217359953864384,0.10882044328194924,5.64653265607312,-30.72783927873934,0.0169758388845086,0,0.6567530965689392,9.49479114139749e-50,0.34324574647406475,1.1896613057643777e-09,3.542126717116608e-21,1.1557668927698098e-06,0.6567530965689392,2
2020-03-12,4970.7880859375,7929.1162109375,4860.35400390625,7913.6162109375,53980357243,-0.37169538560117077,-0.46473017533977296,0.1057579415492763,0.3954628265361453,7991.871398925781,8669.196498325893,9130.831400923296,-0.07813008962605816,-0.050557816953089696,0.3718689467063974,0.001958649445063721,0.013954945386234145,0.3877825415376953,41738817321.15,1.2932890941221502,-0.48070958853352147,13.089395224234735,7950.796090971393,8560.992117855052,-610.1960268836592,-311.3686660360485,-298.8273608476107,8618.334252929688,1030.3782905195671,10679.090833968821,6557.577671890554,0.47822619094603047,-0.38500170290683167,-16.811505176771135,-254.6033147254857,0.47911240546320866,3,0.0,0.0,0.0,1.0,0.0,8.570376203313875e-72,1.0,3
2020-03-13,5563.70703125,5838.11474609375,4106.98095703125,5017.8310546875,74156772075,0.11928067241286833,0.11268622219754491,0.11055326334831449,0.37377327351082723,7552.489440917969,8472.875813802084,9069.393190696022,-0.10862738851722942,-0.06577257864460928,0.10878723707777284,0.054686519305469035,0.18152267139511652,0.34499642777835837,43654754667.2,1.698710086457494,0.20262328134717159,22.474430385088098,7583.551620245024,8338.971000328753,-755.4193800837284,-400.1788088455845,-355.24057123814384,8413.360522460938,1204.6110052651804,10822.582532991299,6004.138511930578,0.5727133656280438,-0.09140533308169932,9.385035160853363,-145.22335320006914,-0.021689553025318054,5,0.0,1.586e-321,7.043262275818675e-145,0.0,0.0,1.0,1.0,4
2020-03-14,5200.3662109375,5625.2265625,5125.0693359375,5573.07763671875,36154506008,-0.06530552710121185,-0.06753557004657186,0.11012481245597809,-0.5124584714739959,7062.216979980469,8260.360793340773,9005.649937855114,-0.1450473948215686,-0.08275795191433433,0.06687712787735191,0.009357293973021633,0.01351082470193837,0.0897452465523119,43403220679.55,0.832991318200372,-0.05439893710580857,21.375222433354693,7216.90771112079,8106.481756670141,-889.5740455493515,-498.0578561863379,-391.51618936301355,8177.153051757812,1347.4054819647888,10871.96401568739,5482.342087828234,0.6591073804960235,-0.05231830370757368,-1.0992079517334048,-134.1546654656231,-0.8862317449848232,5,3.606327079872154e-20,0.0,0.0,8.832528439882375e-45,0.0,1.0,1.0,5
2020-03-15,5392.31494140625,5836.64501953125,5169.283203125,5201.06689453125,33997889639,0.036910617960911996,0.03624573263084445,0.11118915261019216,-0.059650002368247024,6622.5120849609375,8044.541713169643,8946.280344460227,-0.17676950147212422,-0.10079481042073135,0.03677092618748876,0.08543056398528509,0.006110994542229307,0.12831248471500317,42849090329.1,0.7934331715768327,0.02928610867358721,23.982441355304886,6936.201131164707,7905.43236294689,-969.2312317821834,-592.292531305507,-376.93870047667633,7964.26005859375,1435.8857675067743,10836.031593607298,5092.488523580201,0.7211646816868553,0.05220234516751596,2.6072189219501922,-79.65718623283192,0.4528084691057489,5,0.0,0.0,1.0472242700306133e-27,1.4687426619392983e-79,1.534808243083195e-259,1.0,1.0,5
2020-03-16,5014.47998046875,5385.2294921875,4575.35791015625,5385.2294921875,45368026430,-0.07006915676163483,-0.07264505770911892,0.11161531366290474,0.33443654626012354,6235.807556152344,7823.794340587798,8878.436443536932,-0.20296888124952284,-0.11878691813093534,0.06884562900366761,0.0,0.08154194188930043,0.15038757089296806,42991728694.15,1.0552733702046586,-0.07394211520324893,18.72273192309767,6640.551723365329,7691.287742022583,-1050.7360186572541,-683.9812287758565,-366.75478988139764,7747.8988037109375,1539.6717812303582,10827.242366171653,4668.555241250221,0.7948848172838375,0.05616858466778209,-5.259709432207217,-81.50478687507075,0.39408654862837056,5,4.891793077383652e-37,0.0,0.0,3.360226684102862e-58,0.0,1.0,1.0,5
2020-03-17,5225.62939453125,5371.3486328125,4981.9091796875,5002.578125,38622642935,0.04210793838741411,0.04124552567019178,0.11256771382410663,-0.1486814398992582,5898.5556640625,7627.790736607143,8815.613778409092,-0.2267019550294861,-0.13474082141746335,0.04458726359845704,0.029128828104258743,0.00413165867599519,0.07784775037871097,42401858302.8,0.9108714683962226,0.03835491967008156,21.69383262629644,6422.871365083163,7508.646382949151,-1085.775017865988,-764.3399865938828,-321.4350312721052,7568.154150390625,1615.8158007794304,10799.785751949486,4336.522548831764,0.8540078696446909,0.13756315003087025,2.971100703198772,-35.03899920873391,-0.48311798615938173,5,0.0,0.0,1.346530534028737e-37,3.4440289598759784e-119,0.0,1.0,1.0,5
2020-03-18,5238.4384765625,5331.833984375,5069.3359375,5227.11376953125,37878801016,0.0024512036855608432,0.002448204386069575,0.11264472558057716,-0.01925921849138723,5564.644287109375,7457.2153087797615,8758.012375710226,-0.25379058312050684,-0.14852651619197754,0.002166531575658733,0.01786751005055614,0.03018450314797701,0.05021854477419189,42022288568.85,0.9013978606600342,0.0022095097582065354,21.96628522497275,6240.650920695369,7340.482834327918,-1099.831913632549,-831.4383720016161,-268.3935416309329,7390.8513671875,1669.0009610120935,10728.853289211687,4052.849445163313,0.9032794075236353,0.17758962683284463,0.2724525986763098,-14.056895766560956,0.12942222140787096,5,6.86610978272583e-62,0.0,1.754447022556022e-42,1.2623699658933616e-97,0.0,1.0,1.0,5
2020-03-19,6191.19287109375,6329.73583984375,5236.96875,5245.41650390625,51000731797,0.18187755736638023,0.1671043242496126,0.12064089756460611,0.3464188524725822,5349.6146240234375,7333.724772135417,8717.02616299716,-0.27054603353136897,-0.15868959952577733,0.1803052944381409,0.026412195989932802,0.0016105020259037535,0.20832799245397746,42342052636.55,1.204493609102355,0.21907035548695195,29.0807311577433,6233.041989987428,7255.35024445872,-1022.3082544712925,-869.6123484955515,-152.69590597574097,7266.788256835937,1660.9217364508877,10588.631729737714,3944.944783934162,0.9142535479210877,0.33810263871304447,7.1144459327705505,77.52365916125655,0.3656780709639694,5,0.0,0.0,2.1845146912499487e-51,0.0,0.0,1.0,1.0,5
2020-03-20,6198.7783203125,6844.26171875,5865.78173828125,6191.65380859375,54442976103,0.001225199953657663,0.0012244500086869695,0.12069572799667377,0.06749401792314047,5503.1134033203125,7215.9306408110115,8677.588538707387,-0.2373660893861076,-0.1684405628794775,0.0011506637707782504,0.10425056348299007,0.05263086089538849,0.1580320881491568,43274581814.5,1.2580820846836656,0.0015414021118519631,28.706815510578323,6227.770656191285,7177.085657484926,-949.3150012936412,-885.5528790551695,-63.76212223847176,7146.751733398438,1646.221912936293,10439.195559271024,3854.307907525852,0.9213818945147424,0.3560380277961615,-0.3739156471649778,72.99325317765124,-0.2789248345494417,5,2.1822703298907013e-52,0.0,1.8945777586112425e-50,1.5442730557840002e-113,0.0,1.0,1.0,5
2020-03-21,6185.06640625,6378.13525390625,5932.8232421875,6206.521484375,42494390880,-0.00221203491300348,-0.0022144850761294074,0.12070769802218954,-0.21946972921529162,5580.7833251953125,7100.957194010417,8633.738290127842,-0.2140801341680183,-0.1775338844669484,0.0034568603651841767,0.02765055594559528,0.04064163230523338,0.07174904861601283,43631843143.5,0.9739306849871308,-0.0021543686780369276,29.56320258048639,6221.200771584933,7103.602749986043,-882.4019784011098,-884.9226989243575,2.5207205232477463,7027.882348632813,1624.3040940100277,10276.49053665287,3779.2741606127574,0.9244913408808081,0.37028045649043195,0.8563870699080667,66.91302289253144,-0.2869637471384321,5,9.065648208843486e-38,0.0,1.3410921916346408e-63,7.782360477803871e-97,0.0,1.0,1.0,5
2020-03-22,5830.2548828125,6359.697265625,5823.7138671875,6185.55810546875,40099664740,-0.05736583896317804,-0.05907702386252891,0.12043150720152201,-0.05635393496432206,5659.5194091796875,6970.852469308035,8577.746209161933,-0.18811659921107438,-0.18733286118182957,0.057440770355405894,0.028152538087434797,0.001057465715052775,0.08665077415789346,43493942660.05,0.9219597554864183,-0.052888994863764874,31.6880244753186,6161.055250235328,7009.280685750966,-848.2254355156383,-877.5832462426138,29.35781072697546,6875.911596679687,1584.6158408684098,10045.143278416506,3706.6799149428675,0.9218360757480394,0.33502993487460336,2.124821894832209,34.17654288547146,0.16311579425096956,5,8.223447056098722e-37,0.0,0.0,1.2969920161610748e-68,0.0,1.0,1.0,5
2020-03-23,6416.31494140625,6443.9345703125,5785.00439453125,5831.37451171875,46491916000,0.10052048673231173,0.09578323765146265,0.12322759206815627,0.15940909485020294,5787.5194091796875,6854.026041666667,8524.25030184659,-0.15560294431382715,-0.19593796533850094,0.10030918585523906,0.004736383995016183,0.007951833156027701,0.11299740300628294,43699202669.0,1.0639076495778066,0.10694451477379087,38.61736969183971,6200.325971953931,6965.357297280987,-765.031325327056,-855.0728620595023,90.04153673244627,6757.338037109375,1521.4935695685901,9800.325176246555,3714.350897972195,0.900646711005417,0.4439657349653111,6.929345216521114,83.19411018858227,0.215763029814525,5,0.0,0.0,1.0478156329624458e-39,0.0,0.0,1.0,1.0,5
2020-03-24,6734.8037109375,6789.02294921875,6411.06640625,6436.642578125,48221910672,0.04963733427047878,0.04844470857364082,0.12404439541274484,0.0372106555470848,6002.559875488281,6756.264973958333,8477.3080078125,-0.11155647408370872,-0.20301763629068237,0.0463224622454265,0.008423527891002473,0.003973526813795891,0.05871951695022486,44372962884.2,1.086740833553184,0.05394291802045814,41.517708395757175,6282.553316412942,6948.279253848136,-665.7259374351943,-817.2034771346407,151.47753969944642,6656.31591796875,1447.1146025341902,9550.54512303713,3762.0867129003695,0.8696189425911707,0.5135593602661637,2.9003387039174626,99.30538789186176,-0.12219843930311813,5,0.0,0.0,6.921540130256706e-53,5.7584538725177235e-148,1.1258663915051947e-274,1.0,1.0,5
2020-03-25,6681.06298828125,6892.51123046875,6536.92626953125,6738.716796875,44590107888,-0.007979552925792555,-0.00801155993972081,0.12351018186678983,-0.07531436920247958,6184.489074707031,6657.494349888393,8425.891095525569,-0.07104854323898768,-0.20987652529431022,0.008555606405730876,0.0228225103131015,0.02138934208020757,0.05276745879903995,44617565548.75,0.9993845997554484,-0.00797464230697061,41.18369874087227,6343.862496700374,6928.485456398737,-584.622959698363,-770.6873736473852,186.0644139490222,6536.430932617188,1330.4844511177737,9197.399834852735,3875.4620303816405,0.8141962883619408,0.5271765775884404,-0.33400965488490186,81.10297773683124,-0.11252502474956438,5,1.3483815171023208e-33,0.0,9.142995604154175e-195,9.102187205103765e-81,2.1030536371198852e-255,1.0,1.0,5
2020-03-26,6716.4404296875,6735.4638671875,6590.962890625,6675.1708984375,35319797642,0.005295181540467819,0.005281211361417012,0.12351426281418025,-0.20790060139089295,6369.239318847656,6545.002813430059,8377.998570667614,-0.02685460947728613,-0.21878683098074225,0.006182543020682845,0.00284988021871514,0.012615108900389518,0.0216475321397875,44342211148.3,0.7965276590261804,0.004217758556547476,71.43202615272429,6401.182178698394,6912.7784173830905,-511.5962386846968,-718.8691466548476,207.27290797015075,6416.125659179687,1185.1834023056554,8786.492463790997,4045.7588545683766,0.7388779243186973,0.5633477421982921,30.248327411852017,73.02672101366625,-0.13258623218841337,5,9.52419511344391e-186,1.7526301054659647e-250,1.0731183526174689e-45,2.470306843692362e-86,9.173623051714127e-192,1.0,1.0,5
2020-03-27,6469.79833984375,6793.83642578125,6466.70166015625,6719.38916015625,34585598367,-0.03672214358569481,-0.03741337669931112,0.12360171670244038,-0.02078718803663071,6404.065002441406,6418.681501116072,8324.851722301137,-0.0022771808621636636,-0.22897347421560632,0.037144867541307296,0.011079469256885374,0.00046085732105862896,0.0486851941192513,44260644548.15,0.7814074720347831,-0.02869495738699611,62.1582019796967,6411.738511182295,6879.965078306102,-468.2265671238074,-668.7406307486395,200.51406362483215,6294.11787109375,1030.444888448293,8355.007647990336,4233.228094197164,0.6548621487885985,0.5426224805225999,-9.273824173027592,43.3696715608894,0.18711341335426224,5,3.0450869369956373e-35,1.5350352661477482e-210,0.0,1.7991858479584074e-71,0.0,1.0,1.0,5
2020-03-28,6242.19384765625,6467.5009765625,6117.837890625,6467.25390625,34885225901,-0.035179534234601295,-0.03581324079079013,0.12233700445578533,0.00866336128756684,6409.491943359375,6291.645298549107,8268.448606178978,0.018730656166749293,-0.2390778974126554,0.0347999416531722,3.820328010644974e-05,0.019228556483776138,0.05406670141705479,44006250737.15,0.7927334257437649,-0.027887992689865543,64.50803664109431,6385.654716793672,6832.7227649246315,-447.06804813095914,-624.4061142251035,177.33806609414432,6200.821752929687,937.8738414884989,8076.569435906685,4325.07406995269,0.6049997105918317,0.5110281609573686,2.349834661397608,21.158518992848258,0.02945054932419755,5,2.151308580647293e-33,8.308272655008336e-188,0.0,5.1229559703395017e-79,3.283275305171205e-297,1.0,1.0,5
2020-03-29,5922.04296875,6250.46728515625,5920.0859375,6245.62451171875,28373690931,-0.051288198783903005,-0.052650213305665085,0.12264280692950133,-0.18665594966989574,6376.614013671875,6187.546572730655,8207.148996803977,0.030556124098437554,-0.2460784402549283,0.0518093174448143,0.0007753865811839053,0.0003133443655359037,0.05289804839153411,43078085493.3,0.6586571943967426,-0.03378134111666798,57.12244882149166,6314.329832479261,6765.265002245029,-450.93516976576757,-589.7119253332363,138.77675556746874,6100.741674804687,846.7218008506236,7794.185276505934,4407.29807310344,0.5551599107023202,0.44723806984916264,-7.385587819602648,-3.867121634808427,-0.19531931095746258,5,9.226143629634684e-39,1.0423302897042287e-174,0.0,1.0958316475368474e-72,0.0,1.0,1.0,5
2020-03-30,6429.841796875,6517.19580078125,5903.234375,5925.53857421875,37101651525,0.08574723804008189,0.08226844860278629,0.12452910872329839,0.30760751624541616,6451.5623779296875,6116.4131091889885,8157.12861328125,0.054795067428847766,-0.25017571756434187,0.08510673187588516,0.014741951775711316,0.0037640796594916584,0.10361276331108814,42822471019.85,0.8664061330744282,0.07429193293211986,68.38760245198397,6332.100903924759,6740.418838884286,-408.3179349595266,-553.4331272584944,145.11519229896783,6026.747290039062,737.9981792891936,7502.743648617449,4550.750931460675,0.4898152477764902,0.6365499665677293,11.265153630492307,42.61723480624096,0.4942634659153119,5,0.0,2.432933928879621e-187,6.50817791835662e-42,0.0,7.81839621028636e-216,1.0,1.0,5
